year,state_abb,district,cook_code,inside_code,avg_ratings_2018,avg_ratings_2020,avg_ratings_2022,total_avg_rating
2020,TN,1,-4,-4,NA,-4,NA,-4
2020,TN,2,-4,-4,NA,-4,NA,-4
2020,TN,3,-4,-4,NA,-4,NA,-4
2020,TN,4,-4,-4,NA,-4,NA,-4
2020,TN,6,-4,-4,NA,-4,NA,-4
2020,TN,7,-4,-4,NA,-4,NA,-4
2020,TN,8,-4,-4,NA,-4,NA,-4
2020,TX,1,-4,-4,NA,-4,NA,-4
2020,TX,4,-4,-4,NA,-4,NA,-4
2020,TX,5,-4,-4,NA,-4,NA,-4
2020,TX,8,-4,-4,NA,-4,NA,-4
2020,TX,11,-4,-4,NA,-4,NA,-4
2020,TX,12,-4,-4,NA,-4,NA,-4
2020,TX,13,-4,-4,NA,-4,NA,-4
2020,TX,14,-4,-4,NA,-4,NA,-4
2020,TX,17,-4,-4,NA,-4,NA,-4
2020,TX,19,-4,-4,NA,-4,NA,-4
2020,TX,26,-4,-4,NA,-4,NA,-4
2020,TX,27,-4,-4,NA,-4,NA,-4
2020,TX,36,-4,-4,NA,-4,NA,-4
2020,UT,1,-4,-4,NA,-4,NA,-4
2020,UT,2,-4,-4,NA,-4,NA,-4
2020,UT,3,-4,-4,NA,-4,NA,-4
2020,VA,1,-4,-4,NA,-4,NA,-4
2020,VA,6,-4,-4,NA,-4,NA,-4
2020,VA,9,-4,-4,NA,-4,NA,-4
2020,WA,4,-4,-4,NA,-4,NA,-4
2020,WA,5,-4,-4,NA,-4,NA,-4
2020,WI,1,-4,-4,NA,-4,NA,-4
2020,WI,5,-4,-4,NA,-4,NA,-4
2020,WI,6,-4,-4,NA,-4,NA,-4
2020,WI,7,-4,-4,NA,-4,NA,-4
2020,WI,8,-4,-4,NA,-4,NA,-4
2020,WV,1,-4,-4,NA,-4,NA,-4
2020,WV,2,-4,-4,NA,-4,NA,-4
2020,WV,3,-4,-4,NA,NA,NA,-4
2020,WY,0,-4,-4,NA,-4,NA,-4
2020,CA,4,-3,-4,NA,-3.333333333,NA,-3.444444444
2020,CA,22,-3,-4,NA,-3.666666667,NA,-3.555555556
2020,FL,16,-3,-3,NA,-3,NA,-3
2020,FL,18,-3,-3,NA,-3,NA,-3
2020,KS,2,-3,-4,NA,-3.333333333,NA,-3.444444444
2020,KY,6,-3,-4,NA,-3.333333333,NA,-3.444444444
2020,OH,10,-3,-3,NA,-3,NA,-3
2020,OH,12,-3,-4,NA,-3.333333333,NA,-3.444444444
2020,PA,16,-3,-4,NA,-3.666666667,NA,-3.555555556
2020,TX,2,-3,-4,NA,-3.333333333,NA,-3.444444444
2020,TX,6,-3,-3,NA,-3,NA,-3
2020,TX,25,-3,-3,NA,-3,NA,-3
2020,AK,0,-2,-3,NA,-2.333333333,NA,-2.444444444
2020,CA,50,-2,-3,NA,-2.666666667,NA,-2.555555556
2020,CO,3,-2,-1,NA,-1.666666667,NA,-1.555555556
2020,FL,15,-2,-2,NA,-2,NA,-2
2020,MI,6,-2,-3,NA,-2.333333333,NA,-2.444444444
2020,MT,0,-2,-2,NA,NA,NA,-2
2020,NC,8,-2,-1,NA,-1.666666667,NA,-1.555555556
2020,NC,9,-2,-4,NA,-3,NA,-3
2020,NC,11,-2,-2,NA,-2,NA,-2
2020,NY,1,-2,-2,NA,-2,NA,-2
2020,PA,1,-2,-2,NA,-2,NA,-2
2020,TX,3,-2,-2,NA,-2.333333333,NA,-2.111111111
2020,TX,31,-2,-4,NA,-3,NA,-3
2020,WA,3,-2,-2,NA,-2,NA,-2
2020,AR,2,-1,0,NA,-0.666666667,NA,-0.555555556
2020,AZ,6,-1,0,NA,0.666666667,NA,-0.111111111
2020,CA,25,-1,0,NA,-0.666666667,NA,-0.555555556
2020,IL,13,-1,0,NA,-0.666666667,NA,-0.555555556
2020,IN,5,-1,1,NA,1,NA,0.333333333
2020,MI,3,-1,0,NA,-0.666666667,NA,-0.555555556
2020,MN,1,-1,1,NA,1,NA,0.333333333
2020,MO,2,-1,1,NA,-0.333333333,NA,-0.111111111
2020,NE,2,-1,1,NA,-0.333333333,NA,-0.111111111
2020,NJ,2,-1,1,NA,1,NA,0.333333333
2020,NY,2,-1,0,NA,-0.666666667,NA,-0.555555556
2020,NY,24,-1,-1,NA,-1,NA,-1
2020,OH,1,-1,1,NA,1,NA,0.333333333
2020,PA,10,-1,0,NA,0.666666667,NA,-0.111111111
2020,TX,10,-1,-2,NA,-1.333333333,NA,-1.444444444
2020,TX,21,-1,0,NA,-0.666666667,NA,-0.555555556
2020,TX,22,-1,0,NA,-0.666666667,NA,-0.555555556
2020,VA,5,-1,0,NA,-0.666666667,NA,-0.555555556
2022,AL,7,4,4,NA,NA,4,4
2022,AZ,3,4,4,NA,NA,4,4
2022,AZ,7,4,4,NA,NA,4,4
2022,CA,2,4,4,NA,NA,4,4
2022,CA,4,4,4,NA,NA,4,4
2022,CA,6,4,4,NA,NA,4,4
2022,CA,7,4,4,NA,NA,4,4
2022,CA,8,4,4,NA,NA,4,4
2022,CA,10,4,4,NA,NA,4,4
2022,CA,11,4,4,NA,NA,4,4
2022,CA,12,4,4,NA,NA,4,4
2022,CA,14,4,4,NA,NA,4,4
2022,CA,15,4,4,NA,NA,4,4
2022,CA,16,4,4,NA,NA,4,4
2022,CA,17,4,4,NA,NA,4,4
2022,CA,18,4,4,NA,NA,4,4
2022,CA,19,4,4,NA,NA,4,4
2022,CA,21,4,4,NA,NA,4,4
2022,CA,24,4,4,NA,NA,4,4
2022,CA,25,4,4,NA,NA,3.666666667,3.888888889
2022,CA,28,4,4,NA,NA,4,4
2022,CA,29,4,4,NA,NA,4,4
2022,CA,30,4,4,NA,NA,4,4
2022,CA,31,4,4,NA,NA,4,4
2022,CA,32,4,4,NA,NA,4,4
2022,CA,33,4,4,NA,NA,4,4
2022,CA,34,4,4,NA,NA,4,4
2022,CA,35,4,4,NA,NA,4,4
2022,CA,36,4,4,NA,NA,4,4
2022,CA,37,4,4,NA,NA,4,4
2022,CA,38,4,4,NA,NA,4,4
2022,CA,39,4,4,NA,NA,4,4
2022,CA,42,4,4,NA,NA,4,4
2022,CA,43,4,4,NA,NA,4,4
2022,CA,44,4,4,NA,NA,4,4
2022,CA,46,4,4,NA,NA,4,4
2022,CA,50,4,4,NA,NA,4,4
2022,CA,51,4,4,NA,NA,4,4
2022,CA,52,4,4,NA,NA,4,4
2022,CO,1,4,4,NA,NA,4,4
2022,CO,2,4,4,NA,NA,4,4
2022,CO,6,4,4,NA,NA,4,4
2022,CT,1,4,4,NA,NA,4,4
2022,CT,3,4,4,NA,NA,4,4
2022,CT,4,4,4,NA,NA,4,4
2022,DE,0,4,4,NA,NA,4,4
2022,FL,9,4,4,NA,NA,4,4
2022,FL,10,4,4,NA,NA,4,4
2022,FL,14,4,4,NA,NA,4,4
2022,FL,20,4,4,NA,NA,4,4
2022,FL,22,4,4,NA,NA,4,4
2022,FL,23,4,4,NA,NA,4,4
2022,FL,24,4,4,NA,NA,4,4
2022,FL,25,4,4,NA,NA,4,4
2022,GA,4,4,4,NA,NA,4,4
2022,GA,5,4,4,NA,NA,4,4
2022,GA,7,4,4,NA,NA,4,4
2022,GA,13,4,4,NA,NA,4,4
2022,HI,1,4,4,NA,NA,4,4
2022,HI,2,4,4,NA,NA,4,4
2022,IL,1,4,4,NA,NA,4,4
2022,IL,2,4,4,NA,NA,4,4
2022,IL,3,4,4,NA,NA,4,4
2022,IL,4,4,4,NA,NA,4,4
2022,IL,5,4,4,NA,NA,4,4
2022,IL,7,4,4,NA,NA,4,4
2022,IL,8,4,4,NA,NA,4,4
2022,IL,9,4,4,NA,NA,4,4
2022,IL,10,4,4,NA,NA,4,4
2022,IN,7,4,4,NA,NA,4,4
2022,KY,3,4,4,NA,NA,4,4
2022,LA,2,4,4,NA,NA,4,4
2022,MA,1,4,4,NA,NA,4,4
2022,MA,2,4,4,NA,NA,4,4
2022,MA,3,4,4,NA,NA,4,4
2022,MA,4,4,4,NA,NA,4,4
2022,MA,5,4,4,NA,NA,4,4
2022,MA,6,4,4,NA,NA,4,4
2022,MA,7,4,4,NA,NA,4,4
2022,MA,8,4,4,NA,NA,4,4
2022,MA,9,4,4,NA,NA,4,4
2022,MD,2,4,4,NA,NA,4,4
2022,MD,3,4,4,NA,NA,4,4
2022,MD,4,4,4,NA,NA,4,4
2022,MD,5,4,4,NA,NA,4,4
2022,MD,7,4,4,NA,NA,4,4
2022,MD,8,4,4,NA,NA,4,4
2022,ME,1,4,4,NA,NA,4,4
2022,MI,6,4,4,NA,NA,4,4
2022,MI,11,4,4,NA,NA,4,4
2022,MI,12,4,4,NA,NA,4,4
2022,MI,13,4,4,NA,NA,4,4
2022,MN,3,4,4,NA,NA,4,4
2022,MN,4,4,4,NA,NA,4,4
2022,MN,5,4,4,NA,NA,4,4
2022,MO,1,4,4,NA,NA,4,4
2022,MO,5,4,4,NA,NA,4,4
2022,MS,2,4,4,NA,NA,4,4
2022,NC,2,4,4,NA,NA,4,4
2022,NC,4,4,4,NA,NA,4,4
2022,NC,12,4,4,NA,NA,4,4
2022,NC,14,4,4,NA,NA,4,4
2022,NJ,1,4,4,NA,NA,4,4
2022,NJ,6,4,4,NA,NA,4,4
2022,NJ,8,4,4,NA,NA,4,4
2022,NJ,9,4,4,NA,NA,4,4
2022,NJ,10,4,4,NA,NA,4,4
2022,NJ,11,4,4,NA,NA,4,4
2022,NJ,12,4,4,NA,NA,4,4
2022,NM,1,4,4,NA,NA,3.666666667,3.888888889
2022,NY,5,4,4,NA,NA,4,4
2022,NY,6,4,4,NA,NA,4,4
2022,NY,7,4,4,NA,NA,4,4
2022,NY,8,4,4,NA,NA,4,4
2022,NY,9,4,4,NA,NA,4,4
2022,NY,10,4,4,NA,NA,4,4
2022,NY,12,4,4,NA,NA,4,4
2022,NY,13,4,4,NA,NA,4,4
2022,NY,14,4,4,NA,NA,4,4
2022,NY,15,4,4,NA,NA,4,4
2022,NY,16,4,4,NA,NA,4,4
2022,NY,20,4,4,NA,NA,4,4
2022,NY,26,4,4,NA,NA,4,4
2022,OH,3,4,4,NA,NA,4,4
2022,OH,11,4,4,NA,NA,4,4
2022,OR,1,4,4,NA,NA,4,4
2022,OR,3,4,4,NA,NA,4,4
2022,PA,2,4,4,NA,NA,4,4
2022,PA,3,4,4,NA,NA,4,4
2022,PA,4,4,4,NA,NA,4,4
2022,PA,5,4,4,NA,NA,4,4
2022,PA,6,4,4,NA,NA,3.666666667,3.888888889
2022,RI,1,4,4,NA,NA,4,4
2022,SC,6,4,4,NA,NA,4,4
2022,TN,9,4,4,NA,NA,4,4
2022,TX,7,4,4,NA,NA,4,4
2022,TX,9,4,4,NA,NA,4,4
2022,TX,16,4,4,NA,NA,4,4
2022,TX,18,4,4,NA,NA,4,4
2022,TX,20,4,4,NA,NA,4,4
2022,TX,29,4,4,NA,NA,4,4
2022,TX,30,4,4,NA,NA,4,4
2022,TX,32,4,4,NA,NA,4,4
2022,TX,33,4,4,NA,NA,4,4
2022,TX,35,4,4,NA,NA,4,4
2022,TX,37,4,4,NA,NA,4,4
2022,VA,3,4,4,NA,NA,4,4
2022,VA,4,4,4,NA,NA,4,4
2022,VA,8,4,4,NA,NA,4,4
2022,VA,11,4,4,NA,NA,4,4
2022,VT,0,4,4,NA,NA,4,4
2022,WA,1,4,4,NA,NA,4,4
2022,WA,2,4,4,NA,NA,4,4
2022,WA,6,4,4,NA,NA,4,4
2022,WA,7,4,4,NA,NA,4,4
2022,WA,9,4,4,NA,NA,4,4
2022,WA,10,4,4,NA,NA,4,4
2022,WI,2,4,4,NA,NA,4,4
2022,WI,4,4,4,NA,NA,4,4
2022,AZ,4,3,3,NA,NA,2.666666667,2.888888889
2022,CO,7,3,3,NA,NA,2.666666667,2.888888889
2022,CT,2,3,4,NA,NA,3.333333333,3.444444444
2022,GA,2,3,4,NA,NA,3.333333333,3.444444444
2022,IL,11,3,4,NA,NA,3.333333333,3.444444444
2022,MD,6,3,3,NA,NA,2.666666667,2.888888889
2022,NC,1,3,3,NA,NA,2.666666667,2.888888889
2022,NC,6,3,4,NA,NA,3.333333333,3.444444444
2022,NJ,5,3,4,NA,NA,3.333333333,3.444444444
2022,NM,3,3,4,NA,NA,3.333333333,3.444444444
2022,NY,25,3,3,NA,NA,3.333333333,3.111111111
2022,PA,12,3,3,NA,NA,3.333333333,3.111111111
2022,VA,10,3,3,NA,NA,3,3
2022,AK,0,2,2,NA,NA,1.666666667,1.888888889
2022,CA,9,2,3,NA,NA,2.333333333,2.444444444
2022,CA,26,2,3,NA,NA,3,2.666666667
2022,IL,6,2,3,NA,NA,2.666666667,2.555555556
2022,IL,13,2,1,NA,NA,2,1.666666667
2022,IL,14,2,3,NA,NA,2.333333333,2.444444444
2022,KS,3,2,1,NA,NA,1,1.333333333
2022,MI,3,2,2,NA,NA,2,2
2022,MI,8,2,2,NA,NA,1.333333333,1.777777778
2022,NH,2,2,3,NA,NA,2.666666667,2.555555556
2022,NJ,3,2,3,NA,NA,3,2.666666667
2022,NV,4,2,2,NA,NA,2,2
2022,NY,18,2,1,NA,NA,1.666666667,1.555555556
2022,OH,9,2,2,NA,NA,2,2
2022,OR,4,2,1,NA,NA,2,1.666666667
2022,TX,28,2,2,NA,NA,1.333333333,1.777777778
2022,CA,13,1,0,NA,NA,0.333333333,0.444444444
2022,CA,47,1,1,NA,NA,1.333333333,1.111111111
2022,CA,49,1,1,NA,NA,1.333333333,1.111111111
2022,CT,5,1,0,NA,NA,1.333333333,0.777777778
2022,IL,17,1,0,NA,NA,0.333333333,0.444444444
2022,IN,1,1,2,NA,NA,0.666666667,1.222222222
2022,ME,2,1,1,NA,NA,0.333333333,0.777777778
2022,MI,7,1,1,NA,NA,0.333333333,0.777777778
2022,MN,2,1,0,NA,NA,0,0.333333333
2022,NH,1,1,1,NA,NA,1,1
2022,NV,1,1,1,NA,NA,1,1
2022,NV,3,1,1,NA,NA,0.333333333,0.777777778
2022,NY,3,1,1,NA,NA,0.333333333,0.777777778
2022,NY,4,1,1,NA,NA,1.333333333,1.111111111
2022,NY,17,1,0,NA,NA,1,0.666666667
2022,NY,19,1,0,NA,NA,0,0.333333333
2022,OH,13,1,0,NA,NA,0,0.333333333
2022,OR,6,1,0,NA,NA,0.666666667,0.555555556
2022,PA,7,1,0,NA,NA,0,0.333333333
2022,PA,8,1,0,NA,NA,0,0.333333333
2022,PA,17,1,0,NA,NA,0,0.333333333
2022,RI,2,1,0,NA,NA,0.333333333,0.444444444
2022,VA,2,1,-1,NA,NA,0,0
2022,VA,7,1,1,NA,NA,1,1
2022,WA,8,1,0,NA,NA,0.666666667,0.555555556
2022,AL,1,-4,-4,NA,NA,-4,-4
2022,AL,2,-4,-4,NA,NA,-4,-4
2022,AL,3,-4,-4,NA,NA,-4,-4
2022,AL,4,-4,-4,NA,NA,-4,-4
2022,AL,5,-4,-4,NA,NA,-4,-4
2022,AL,6,-4,-4,NA,NA,-4,-4
2022,AR,1,-4,-4,NA,NA,-4,-4
2022,AR,2,-4,-4,NA,NA,-4,-4
2022,AR,3,-4,-4,NA,NA,-4,-4
2022,AR,4,-4,-4,NA,NA,-4,-4
2022,AZ,5,-4,-4,NA,NA,-4,-4
2022,AZ,8,-4,-4,NA,NA,-4,-4
2022,AZ,9,-4,-4,NA,NA,-4,-4
2022,CA,1,-4,-4,NA,NA,-4,-4
2022,CA,5,-4,-4,NA,NA,-4,-4
2022,CA,20,-4,-4,NA,NA,-4,-4
2022,CA,23,-4,-4,NA,NA,-4,-4
2022,CA,48,-4,-4,NA,NA,-4,-4
2022,CO,3,-4,-4,NA,NA,-3.666666667,-3.888888889
2022,CO,4,-4,-4,NA,NA,-4,-4
2022,CO,5,-4,-4,NA,NA,-4,-4
2022,FL,1,-4,-4,NA,NA,-4,-4
2022,FL,2,-4,-4,NA,NA,-4,-4
2022,FL,3,-4,-4,NA,NA,-4,-4
2022,FL,4,-4,-4,NA,NA,-4,-4
2022,FL,5,-4,-3,NA,NA,-3.666666667,-3.555555556
2022,FL,6,-4,-4,NA,NA,-4,-4
2022,FL,7,-4,-3,NA,NA,-3.666666667,-3.555555556
2022,FL,8,-4,-4,NA,NA,-4,-4
2022,FL,11,-4,-4,NA,NA,-4,-4
2022,FL,12,-4,-4,NA,NA,-4,-4
2022,FL,16,-4,-4,NA,NA,-4,-4
2022,FL,17,-4,-4,NA,NA,-4,-4
2022,FL,18,-4,-4,NA,NA,-4,-4
2022,FL,19,-4,-4,NA,NA,-4,-4
2022,FL,21,-4,-4,NA,NA,-4,-4
2022,FL,26,-4,-4,NA,NA,-4,-4
2022,FL,28,-4,-4,NA,NA,-4,-4
2022,GA,1,-4,-4,NA,NA,-4,-4
2022,GA,3,-4,-4,NA,NA,-4,-4
2022,GA,6,-4,-3,NA,NA,-3.666666667,-3.555555556
2022,GA,8,-4,-4,NA,NA,-4,-4
2022,GA,9,-4,-4,NA,NA,-4,-4
2022,GA,10,-4,-4,NA,NA,-4,-4
2022,GA,11,-4,-4,NA,NA,-4,-4
2022,GA,12,-4,-4,NA,NA,-4,-4
2022,GA,14,-4,-4,NA,NA,-4,-4
2022,IA,4,-4,-4,NA,NA,-4,-4
2022,ID,1,-4,-4,NA,NA,-4,-4
2022,ID,2,-4,-4,NA,NA,-4,-4
2022,IL,12,-4,-4,NA,NA,-4,-4
2022,IL,15,-4,-4,NA,NA,-4,-4
2022,IL,16,-4,-4,NA,NA,-4,-4
2022,IN,2,-4,-4,NA,NA,-4,-4
2022,IN,3,-4,-4,NA,NA,-4,-4
2022,IN,4,-4,-4,NA,NA,-4,-4
2022,IN,5,-4,-4,NA,NA,-4,-4
2022,IN,6,-4,-4,NA,NA,-4,-4
2022,IN,8,-4,-4,NA,NA,-4,-4
2022,IN,9,-4,-4,NA,NA,-4,-4
2022,KS,1,-4,-4,NA,NA,-4,-4
2022,KS,2,-4,-4,NA,NA,-4,-4
2022,KS,4,-4,-4,NA,NA,-4,-4
2022,KY,1,-4,-4,NA,NA,-4,-4
2022,KY,2,-4,-4,NA,NA,-4,-4
2022,KY,4,-4,-4,NA,NA,-4,-4
2022,KY,5,-4,-4,NA,NA,-4,-4
2022,KY,6,-4,-4,NA,NA,-4,-4
2022,LA,1,-4,-4,NA,NA,-4,-4
2022,LA,3,-4,-4,NA,NA,-4,-4
2022,LA,4,-4,-4,NA,NA,-4,-4
2022,LA,5,-4,-4,NA,NA,-4,-4
2022,LA,6,-4,-4,NA,NA,-4,-4
2022,MD,1,-4,-4,NA,NA,-4,-4
2022,MI,1,-4,-4,NA,NA,-4,-4
2022,MI,2,-4,-4,NA,NA,-4,-4
2022,MI,4,-4,-4,NA,NA,-4,-4
2022,MI,5,-4,-4,NA,NA,-4,-4
2022,MI,9,-4,-4,NA,NA,-4,-4
2022,MN,6,-4,-4,NA,NA,-4,-4
2022,MN,7,-4,-4,NA,NA,-4,-4
2022,MN,8,-4,-4,NA,NA,-4,-4
2022,MO,2,-4,-4,NA,NA,-4,-4
2022,MO,3,-4,-4,NA,NA,-4,-4
2022,MO,4,-4,-4,NA,NA,-4,-4
2022,MO,6,-4,-4,NA,NA,-4,-4
2022,MO,7,-4,-4,NA,NA,-4,-4
2022,MO,8,-4,-4,NA,NA,-4,-4
2022,MS,1,-4,-4,NA,NA,-4,-4
2022,MS,3,-4,-4,NA,NA,-4,-4
2022,MS,4,-4,-4,NA,NA,-4,-4
2022,MT,2,-4,NA,NA,NA,-4,-4
2022,NC,3,-4,-4,NA,NA,-4,-4
2022,NC,5,-4,-4,NA,NA,-4,-4
2022,NC,7,-4,-4,NA,NA,-4,-4
2022,NC,8,-4,-4,NA,NA,-4,-4
2022,NC,9,-4,-4,NA,NA,-4,-4
2022,NC,10,-4,-4,NA,NA,-4,-4
2022,NC,11,-4,-4,NA,NA,-4,-4
2022,ND,0,-4,-4,NA,NA,-4,-4
2022,NE,1,-4,-4,NA,NA,-4,-4
2022,NE,3,-4,-4,NA,NA,-4,-4
2022,NJ,2,-4,-4,NA,NA,-4,-4
2022,NJ,4,-4,-4,NA,NA,-4,-4
2022,NV,2,-4,-4,NA,NA,-4,-4
2022,NY,21,-4,-4,NA,NA,-4,-4
2022,NY,23,-4,-4,NA,NA,-4,-4
2022,NY,24,-4,-4,NA,NA,-4,-4
2022,OH,2,-4,-4,NA,NA,-4,-4
2022,OH,4,-4,-4,NA,NA,-4,-4
2022,OH,5,-4,-4,NA,NA,-4,-4
2022,OH,6,-4,-4,NA,NA,-4,-4
2022,OH,7,-4,-4,NA,NA,-4,-4
2022,OH,8,-4,-4,NA,NA,-4,-4
2022,OH,10,-4,-4,NA,NA,-4,-4
2022,OH,12,-4,-4,NA,NA,-4,-4
2022,OH,14,-4,-4,NA,NA,-4,-4
2022,OH,15,-4,-4,NA,NA,-4,-4
2022,OK,1,-4,-4,NA,NA,-4,-4
2022,OK,2,-4,-4,NA,NA,-4,-4
2022,OK,3,-4,-4,NA,NA,-4,-4
2022,OK,4,-4,-4,NA,NA,-4,-4
2022,OK,5,-4,-4,NA,NA,-4,-4
2022,OR,2,-4,-4,NA,NA,-4,-4
2022,PA,1,-4,-4,NA,NA,-3.666666667,-3.888888889
2022,PA,9,-4,-4,NA,NA,-4,-4
2022,PA,10,-4,-4,NA,NA,-4,-4
2022,PA,11,-4,-4,NA,NA,-4,-4
2022,PA,13,-4,-4,NA,NA,-4,-4
2022,PA,14,-4,-4,NA,NA,-4,-4
2022,PA,15,-4,-4,NA,NA,-4,-4
2022,PA,16,-4,-4,NA,NA,-4,-4
2022,SC,1,-4,-4,NA,NA,-4,-4
2022,SC,2,-4,-4,NA,NA,-4,-4
2022,SC,3,-4,-4,NA,NA,-4,-4
2022,SC,4,-4,-4,NA,NA,-4,-4
2022,SC,5,-4,-4,NA,NA,-4,-4
2022,SC,7,-4,-4,NA,NA,-4,-4
2022,SD,0,-4,-4,NA,NA,-4,-4
2022,TN,1,-4,-4,NA,NA,-4,-4
2022,TN,2,-4,-4,NA,NA,-4,-4
2022,TN,3,-4,-4,NA,NA,-4,-4
2022,TN,4,-4,-4,NA,NA,-4,-4
2022,TN,6,-4,-4,NA,NA,-4,-4
2022,TN,7,-4,-4,NA,NA,-4,-4
2022,TN,8,-4,-4,NA,NA,-4,-4
2022,TX,1,-4,-4,NA,NA,-4,-4
2022,TX,2,-4,-4,NA,NA,-4,-4
2022,TX,3,-4,-4,NA,NA,-4,-4
2022,TX,4,-4,-4,NA,NA,-4,-4
2022,TX,5,-4,-4,NA,NA,-4,-4
2022,TX,6,-4,-4,NA,NA,-4,-4
2022,TX,8,-4,-4,NA,NA,-4,-4
2022,TX,10,-4,-4,NA,NA,-4,-4
2022,TX,11,-4,-4,NA,NA,-4,-4
2022,TX,12,-4,-4,NA,NA,-4,-4
2022,TX,13,-4,-4,NA,NA,-4,-4
2022,TX,14,-4,-4,NA,NA,-4,-4
2022,TX,17,-4,-4,NA,NA,-4,-4
2022,TX,19,-4,-4,NA,NA,-4,-4
2022,TX,21,-4,-4,NA,NA,-4,-4
2022,TX,22,-4,-4,NA,NA,-4,-4
2022,TX,23,-4,-4,NA,NA,-4,-4
2022,TX,24,-4,-4,NA,NA,-4,-4
2022,TX,25,-4,-4,NA,NA,-4,-4
2022,TX,26,-4,-4,NA,NA,-4,-4
2022,TX,27,-4,-4,NA,NA,-4,-4
2022,TX,31,-4,-4,NA,NA,-4,-4
2022,TX,36,-4,-4,NA,NA,-4,-4
2022,TX,38,-4,-4,NA,NA,-4,-4
2022,UT,1,-4,-4,NA,NA,-4,-4
2022,UT,2,-4,-4,NA,NA,-4,-4
2022,UT,3,-4,-4,NA,NA,-4,-4
2022,UT,4,-4,-4,NA,NA,-4,-4
2022,VA,1,-4,-4,NA,NA,-4,-4
2022,VA,5,-4,-4,NA,NA,-4,-4
2022,VA,6,-4,-4,NA,NA,-4,-4
2022,VA,9,-4,-4,NA,NA,-4,-4
2022,WA,4,-4,-4,NA,NA,-4,-4
2022,WA,5,-4,-4,NA,NA,-4,-4
2022,WI,1,-4,-4,NA,NA,-4,-4
2022,WI,5,-4,-4,NA,NA,-4,-4
2022,WI,6,-4,-4,NA,NA,-4,-4
2022,WI,7,-4,-4,NA,NA,-4,-4
2022,WI,8,-4,-4,NA,NA,-4,-4
2022,WV,1,-4,-4,NA,NA,-4,-4
2022,WV,2,-4,-4,NA,NA,-4,-4
2022,WY,0,-4,-4,NA,NA,-4,-4
2022,CA,3,-3,-3,NA,NA,-3,-3
2022,CA,40,-3,-3,NA,NA,-3,-3
2022,FL,13,-3,-2,NA,NA,-3,-2.666666667
2022,FL,15,-3,-3,NA,NA,-3,-3
2022,MI,10,-3,-2,NA,NA,-2.333333333,-2.444444444
2022,MN,1,-3,-4,NA,NA,-3.333333333,-3.444444444
2022,NY,2,-3,-2,NA,NA,-2.666666667,-2.555555556
2022,NY,11,-3,-3,NA,NA,-3,-3
2022,TN,5,-3,-3,NA,NA,-3.333333333,-3.111111111
2022,TX,15,-3,-2,NA,NA,-2.666666667,-2.555555556
2022,WI,3,-3,-2,NA,NA,-2.666666667,-2.555555556
2022,AZ,2,-2,-2,NA,NA,-2,-2
2022,AZ,6,-2,-1,NA,NA,-1.666666667,-1.555555556
2022,CA,41,-2,-4,NA,NA,-3,-3
2022,CA,45,-2,-2,NA,NA,-2,-2
2022,FL,27,-2,-3,NA,NA,-2.666666667,-2.555555556
2022,IA,1,-2,-2,NA,NA,-2.333333333,-2.111111111
2022,IA,2,-2,-1,NA,NA,-2,-1.666666667
2022,IA,3,-2,-1,NA,NA,-1.333333333,-1.444444444
2022,MT,1,-2,NA,NA,NA,-2,-2
2022,NJ,7,-2,-1,NA,NA,-1.666666667,-1.555555556
2022,NY,1,-2,-2,NA,NA,-1.666666667,-1.888888889
2022,OR,5,-2,-1,NA,NA,-1.333333333,-1.444444444
2022,WA,3,-2,-2,NA,NA,-2.333333333,-2.111111111
2022,AZ,1,-1,-2,NA,NA,-1.333333333,-1.444444444
2022,CA,22,-1,0,NA,NA,0,-0.333333333
2022,CA,27,-1,-1,NA,NA,-1,-1
2022,CO,8,-1,-1,NA,NA,NA,-1
2022,NC,13,-1,0,NA,NA,-0.666666667,-0.555555556
2022,NE,2,-1,0,NA,NA,-0.666666667,-0.555555556
2022,NM,2,-1,0,NA,NA,-0.666666667,-0.555555556
2022,NY,22,-1,0,NA,NA,-0.666666667,-0.555555556
2022,OH,1,-1,0,NA,NA,0,-0.333333333
2022,TX,34,-1,0,NA,NA,0.333333333,-0.222222222
2010,AL,1,NA,-4,NA,NA,NA,-4
2010,AL,2,NA,-1,NA,NA,NA,-1
2010,AL,3,NA,-4,NA,NA,NA,-4
2010,AL,4,NA,-4,NA,NA,NA,-4
2010,AL,5,NA,-4,NA,NA,NA,-4
2010,AL,6,NA,-4,NA,NA,NA,-4
2010,AL,7,NA,4,NA,NA,NA,4
2010,AK,0,NA,-4,NA,NA,NA,-4
2010,AZ,1,NA,-2,NA,NA,NA,-2
2010,AZ,2,NA,-4,NA,NA,NA,-4
2010,AZ,3,NA,-4,NA,NA,NA,-4
2010,AZ,4,NA,4,NA,NA,NA,4
2010,AZ,5,NA,-1,NA,NA,NA,-1
2010,AZ,6,NA,-4,NA,NA,NA,-4
2010,AZ,7,NA,2,NA,NA,NA,2
2010,AZ,8,NA,0,NA,NA,NA,0
2010,AR,1,NA,-1,NA,NA,NA,-1
2010,AR,2,NA,-3,NA,NA,NA,-3
2010,AR,3,NA,-4,NA,NA,NA,-4
2010,AR,4,NA,4,NA,NA,NA,4
2010,CA,1,NA,4,NA,NA,NA,4
2010,CA,2,NA,-4,NA,NA,NA,-4
2010,CA,3,NA,-2,NA,NA,NA,-2
