state,year,district,DemVotesMajorPercent,incumb_district,midterm,house_party_in_power_at_election,pres_party_in_power_at_election,mean_dem_natl_gb_margin,total_avg_rating,democratic_house,democratic_president,midterm_election,previous_voteshare
Texas,2020,6,45.44,1,pres,D,R,7.4,-3,1,0,0,46.11
Texas,2020,7,51.7,1,pres,D,R,7.4,3,1,0,0,52.53
Texas,2020,8,25.99,1,pres,D,R,7.4,-4,1,0,0,25.3
Texas,2020,9,77.72,1,pres,D,R,7.4,4,1,0,0,80.64
Texas,2020,10,46.35,1,pres,D,R,7.4,-1.444444444,1,0,0,47.82
Texas,2020,11,18.67,0,pres,D,R,7.4,-4,1,0,0,18.7
Texas,2020,12,34.15,1,pres,D,R,7.4,-4,1,0,0,34.53
Texas,2020,13,18.86,0,pres,D,R,7.4,-4,1,0,0,17.19
Texas,2020,14,38.36,1,pres,D,R,7.4,-4,1,0,0,39.89
Texas,2020,15,51.47,1,pres,D,R,7.4,4,1,0,0,60.63
Texas,2020,16,64.72,1,pres,D,R,7.4,4,1,0,0,71.7
Texas,2020,17,42.28,0,pres,D,R,7.4,-4,1,0,0,42.11
Texas,2020,18,75.72,1,pres,D,R,7.4,4,1,0,0,78.33
Texas,2020,19,23.41,1,pres,D,R,7.4,-4,1,0,0,24.77
Texas,2020,20,66.14,1,pres,D,R,7.4,4,1,0,0,65.62
Texas,2020,21,46.61,1,pres,D,R,7.4,-0.555555556,1,0,0,48.67
Texas,2020,22,46.4,0,pres,D,R,7.4,-0.555555556,1,0,0,47.49
Texas,2020,23,47.96,0,pres,D,R,7.4,1.555555556,1,0,0,49.77
Texas,2020,24,49.31,0,pres,D,R,7.4,1.555555556,1,0,0,48.44
Texas,2020,25,42.95,1,pres,D,R,7.4,-3,1,0,0,45.55
Texas,2020,26,38.07,1,pres,D,R,7.4,-4,1,0,0,39.66
Texas,2020,27,35.65,1,pres,D,R,7.4,-4,1,0,0,37.77
Texas,2020,28,59.93,1,pres,D,R,7.4,4,1,0,0,67.89
Texas,2020,29,72.21,1,pres,D,R,7.4,4,1,0,0,75.84
Texas,2020,30,80.8,1,pres,D,R,7.4,4,1,0,0,80.42
Texas,2020,31,45.32,1,pres,D,R,7.4,-3,1,0,0,48.52
Texas,2020,32,53.07,1,pres,D,R,7.4,3.444444444,1,0,0,53.32
Texas,2020,34,56.99,1,pres,D,R,7.4,4,1,0,0,59.99
Texas,2020,33,72.65,1,pres,D,R,7.4,4,1,0,0,77.66
Texas,2020,35,68.58,1,pres,D,R,7.4,4,1,0,0,73.23
Texas,2020,36,24.79,1,pres,D,R,7.4,-4,1,0,0,27.44
Utah,2020,1,30.45,0,pres,D,R,7.4,-4,1,0,0,28.78
Utah,2020,2,38.31,1,pres,D,R,7.4,-4,1,0,0,40.95
Utah,2020,3,28.03,1,pres,D,R,7.4,-4,1,0,0,28.79
Utah,2020,4,49.47,1,pres,D,R,7.4,1,1,0,0,50.13
Vermont,2020,0,71.36,1,pres,D,R,7.4,4,1,0,0,72.73
Virginia,2020,1,41.77,1,pres,D,R,7.4,-4,1,0,0,44.76
Virginia,2020,2,52.95,1,pres,D,R,7.4,2.444444444,1,0,0,51.12
Virginia,2020,3,68.5,1,pres,D,R,7.4,4,1,0,0,66.85
Virginia,2020,4,61.71,1,pres,D,R,7.4,4,1,0,0,63.53
Virginia,2020,5,47.42,0,pres,D,R,7.4,-0.555555556,1,0,0,46.73
Virginia,2020,6,35.33,1,pres,D,R,7.4,-4,1,0,0,40.25
Virginia,2020,7,50.91,1,pres,D,R,7.4,1.555555556,1,0,0,50.98
Virginia,2020,8,75.97,1,pres,D,R,7.4,4,1,0,0,76.27
Virginia,2020,10,56.58,1,pres,D,R,7.4,4,1,0,0,56.2
Virginia,2020,11,71.59,1,pres,D,R,7.4,4,1,0,0,72.53
Washington,2020,1,58.62,1,pres,D,R,7.4,4,1,0,0,59.27
Washington,2020,2,63.24,1,pres,D,R,7.4,4,1,0,0,64.02
Washington,2020,3,43.5,1,pres,D,R,7.4,-2,1,0,0,47.33
Washington,2020,4,33.69,1,pres,D,R,7.4,-4,1,0,0,37.18
Washington,2020,5,38.59,1,pres,D,R,7.4,-4,1,0,0,45.24
Washington,2020,6,59.45,1,pres,D,R,7.4,4,1,0,0,63.89
Washington,2020,7,83.19,1,pres,D,R,7.4,4,1,0,0,83.56
Washington,2020,8,51.79,1,pres,D,R,7.4,3.333333333,1,0,0,52.42
Washington,2020,9,74.26,1,pres,D,R,7.4,4,1,0,0,72.89
West Virginia,2020,1,31.02,1,pres,D,R,7.4,-4,1,0,0,35.42
West Virginia,2020,2,36.92,1,pres,D,R,7.4,-4,1,0,0,44.33
West Virginia,2020,3,28.66,1,pres,D,R,7.4,NA,1,0,0,43.63
Wisconsin,2020,1,40.65,1,pres,D,R,7.4,-4,1,0,0,43.65
Wisconsin,2020,2,69.72,1,pres,D,R,7.4,4,1,0,0,68.8
Wisconsin,2020,3,51.33,1,pres,D,R,7.4,3,1,0,0,59.67
Wisconsin,2020,4,76.68,1,pres,D,R,7.4,4,1,0,0,77.75
Wisconsin,2020,5,39.86,0,pres,D,R,7.4,-4,1,0,0,38.02
Wisconsin,2020,6,40.74,1,pres,D,R,7.4,-4,1,0,0,44.49
Wisconsin,2020,7,39.23,1,pres,D,R,7.4,-4,1,0,0,39.05
Wisconsin,2020,8,35.8,1,pres,D,R,7.4,-4,1,0,0,36.29
Wyoming,2020,0,26.39,1,pres,D,R,7.4,-4,1,0,0,31.89
Alabama,2018,1,36.8,1,midterm,R,R,7.128205128205129,-4,0,0,1,31.75
Alabama,2018,2,38.5,1,midterm,R,R,7.128205128205129,-4,0,0,1,45.38
Alabama,2018,3,36.24,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.98
Alabama,2018,4,20.15,1,midterm,R,R,7.128205128205129,-4,0,0,1,25.93
Alabama,2018,5,38.93,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.21
Alabama,2018,6,30.79,1,midterm,R,R,7.128205128205129,-4,0,0,1,25.44
Alaska,2018,0,46.69,1,midterm,R,R,7.128205128205129,-2.444444444,0,0,1,41.72
Arizona,2018,1,53.84,1,midterm,R,R,7.128205128205129,2.111111111,0,0,1,53.88
Arizona,2018,2,54.75,0,midterm,R,R,7.128205128205129,2.111111111,0,0,1,43.04
Arizona,2018,3,63.87,1,midterm,R,R,7.128205128205129,4,0,0,1,55.75
Arizona,2018,4,30.92,1,midterm,R,R,7.128205128205129,-4,0,0,1,28.55
Arizona,2018,5,40.58,1,midterm,R,R,7.128205128205129,-4,0,0,1,35.9
Arizona,2018,6,44.81,1,midterm,R,R,7.128205128205129,-3.444444444,0,0,1,37.87
Arizona,2018,8,44.54,1,midterm,R,R,7.128205128205129,-3,0,0,1,35.63
Arizona,2018,9,61.09,0,midterm,R,R,7.128205128205129,4,0,0,1,60.94
Arkansas,2018,1,29.44,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.86
Arkansas,2018,2,46.78,1,midterm,R,R,7.128205128205129,-2.888888889,0,0,1,38.69
Arkansas,2018,3,33.51,1,midterm,R,R,7.128205128205129,-4,0,0,1,27.56
Arkansas,2018,4,31.88,1,midterm,R,R,7.128205128205129,-4,0,0,1,44.2
California,2018,1,45.11,1,midterm,R,R,7.128205128205129,-3.555555556,0,0,1,40.95
California,2018,2,77.01,1,midterm,R,R,7.128205128205129,4,0,0,1,76.85
California,2018,3,58.07,1,midterm,R,R,7.128205128205129,4,0,0,1,59.35
California,2018,4,45.87,1,midterm,R,R,7.128205128205129,-3,0,0,1,37.28
California,2018,7,55.04,1,midterm,R,R,7.128205128205129,3.444444444,0,0,1,51.17
California,2018,9,56.49,1,midterm,R,R,7.128205128205129,4,0,0,1,57.36
California,2018,10,52.25,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,48.3
California,2018,11,74.13,1,midterm,R,R,7.128205128205129,4,0,0,1,72.05
California,2018,12,86.82,1,midterm,R,R,7.128205128205129,4,0,0,1,83.25
California,2018,14,79.22,1,midterm,R,R,7.128205128205129,4,0,0,1,80.86
California,2018,15,72.97,1,midterm,R,R,7.128205128205129,4,0,0,1,73.77
California,2018,16,57.55,1,midterm,R,R,7.128205128205129,3.444444444,0,0,1,58.03
California,2018,17,75.35,1,midterm,R,R,7.128205128205129,4,0,0,1,73.54
California,2018,18,74.49,1,midterm,R,R,7.128205128205129,4,0,0,1,71.15
California,2018,19,73.75,1,midterm,R,R,7.128205128205129,4,0,0,1,73.94
California,2018,21,50.38,1,midterm,R,R,7.128205128205129,-2.888888889,0,0,1,43.26
California,2018,22,47.28,1,midterm,R,R,7.128205128205129,-3.444444444,0,0,1,32.43
California,2018,23,36.28,1,midterm,R,R,7.128205128205129,-4,0,0,1,30.82
California,2018,24,58.56,1,midterm,R,R,7.128205128205129,3.888888889,0,0,1,53.42
California,2018,25,54.37,1,midterm,R,R,7.128205128205129,-0.555555556,0,0,1,46.87
California,2018,26,61.94,1,midterm,R,R,7.128205128205129,4,0,0,1,60.38
California,2018,28,78.37,1,midterm,R,R,7.128205128205129,4,0,0,1,77.99
California,2018,29,80.61,1,midterm,R,R,7.128205128205129,4,0,0,1,74.61
California,2018,30,73.4,1,midterm,R,R,7.128205128205129,4,0,0,1,72.64
California,2018,31,58.74,1,midterm,R,R,7.128205128205129,4,0,0,1,56.07
California,2018,32,68.78,1,midterm,R,R,7.128205128205129,4,0,0,1,59.66
California,2018,33,70.03,1,midterm,R,R,7.128205128205129,4,0,0,1,66.44
California,2018,35,69.4,1,midterm,R,R,7.128205128205129,4,0,0,1,72.39
California,2018,36,59.02,1,midterm,R,R,7.128205128205129,4,0,0,1,62.05
California,2018,37,89.08,1,midterm,R,R,7.128205128205129,4,0,0,1,84.28
California,2018,38,68.85,1,midterm,R,R,7.128205128205129,4,0,0,1,70.48
California,2018,39,51.56,0,midterm,R,R,7.128205128205129,-0.555555556,0,0,1,42.77
California,2018,41,65.1,1,midterm,R,R,7.128205128205129,4,0,0,1,64.95
California,2018,42,43.5,1,midterm,R,R,7.128205128205129,-4,0,0,1,41.18
California,2018,43,77.67,1,midterm,R,R,7.128205128205129,4,0,0,1,76.08
California,2018,45,52.05,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,41.44
California,2018,46,69.15,1,midterm,R,R,7.128205128205129,4,0,0,1,59.7
California,2018,47,64.86,1,midterm,R,R,7.128205128205129,4,0,0,1,63.72
California,2018,48,53.55,1,midterm,R,R,7.128205128205129,0.333333333,0,0,1,41.68
California,2018,49,56.42,0,midterm,R,R,7.128205128205129,2.444444444,0,0,1,49.74
California,2018,50,48.28,1,midterm,R,R,7.128205128205129,-2,0,0,1,36.55
California,2018,51,71.2,1,midterm,R,R,7.128205128205129,4,0,0,1,72.75
California,2018,52,63.85,1,midterm,R,R,7.128205128205129,4,0,0,1,56.53
California,2018,53,69.07,1,midterm,R,R,7.128205128205129,4,0,0,1,67.01
Colorado,2018,1,76.21,1,midterm,R,R,7.128205128205129,4,0,0,1,71.01
Colorado,2018,2,64.18,0,midterm,R,R,7.128205128205129,4,0,0,1,60.48
Colorado,2018,3,45.81,1,midterm,R,R,7.128205128205129,-3.333333333,0,0,1,42.49
Colorado,2018,4,39.38,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.25
Colorado,2018,5,40.81,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.13
Colorado,2018,6,55.79,1,midterm,R,R,7.128205128205129,1.555555556,0,0,1,45.56
Colorado,2018,7,63.04,1,midterm,R,R,7.128205128205129,4,0,0,1,58.1
Connecticut,2018,1,64.58,1,midterm,R,R,7.128205128205129,4,0,0,1,65.51
Connecticut,2018,2,63.69,1,midterm,R,R,7.128205128205129,4,0,0,1,65.26
Connecticut,2018,3,64.6,1,midterm,R,R,7.128205128205129,4,0,0,1,69.04
Connecticut,2018,4,61.21,1,midterm,R,R,7.128205128205129,4,0,0,1,59.9
Connecticut,2018,5,55.87,0,midterm,R,R,7.128205128205129,4,0,0,1,58
Delaware,2018,0,64.45,1,midterm,R,R,7.128205128205129,4,0,0,1,57.55
Florida,2018,1,32.94,1,midterm,R,R,7.128205128205129,-4,0,0,1,30.9
Florida,2018,2,32.56,1,midterm,R,R,7.128205128205129,-4,0,0,1,30.78
Florida,2018,3,42.38,1,midterm,R,R,7.128205128205129,-4,0,0,1,41.29
Florida,2018,4,33.18,1,midterm,R,R,7.128205128205129,-4,0,0,1,28.23
Florida,2018,5,66.78,1,midterm,R,R,7.128205128205129,4,0,0,1,64.23
Florida,2018,6,43.69,0,midterm,R,R,7.128205128205129,-2,0,0,1,41.43
Florida,2018,7,57.69,1,midterm,R,R,7.128205128205129,3.444444444,0,0,1,51.48
Florida,2018,8,39.5,1,midterm,R,R,7.128205128205129,-4,0,0,1,34.03
Florida,2018,9,58.02,1,midterm,R,R,7.128205128205129,4,0,0,1,57.48
Florida,2018,11,34.85,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.59
Florida,2018,12,40.57,1,midterm,R,R,7.128205128205129,-4,0,0,1,31.41
Florida,2018,13,57.64,1,midterm,R,R,7.128205128205129,4,0,0,1,51.9
Florida,2018,15,46.98,0,midterm,R,R,7.128205128205129,-1,0,0,1,42.54
Florida,2018,16,45.44,1,midterm,R,R,7.128205128205129,-2.555555556,0,0,1,40.23
Florida,2018,17,37.74,0,midterm,R,R,7.128205128205129,-4,0,0,1,35.65
Florida,2018,18,45.7,1,midterm,R,R,7.128205128205129,-2.444444444,0,0,1,44.56
Florida,2018,19,37.73,1,midterm,R,R,7.128205128205129,-4,0,0,1,34.1
Florida,2018,22,62.02,1,midterm,R,R,7.128205128205129,4,0,0,1,58.94
Florida,2018,25,39.55,1,midterm,R,R,7.128205128205129,-3,0,0,1,37.64
Florida,2018,26,50.87,1,midterm,R,R,7.128205128205129,-0.555555556,0,0,1,43.74
Florida,2018,27,53.08,0,midterm,R,R,7.128205128205129,2,0,0,1,45.11
Georgia,2018,1,42.26,1,midterm,R,R,7.128205128205129,-4,0,0,1,39.09
Florida,2018,23,61.91,1,midterm,R,R,7.128205128205129,4,0,0,1,58.34
Georgia,2018,2,59.65,1,midterm,R,R,7.128205128205129,4,0,0,1,61.23
Georgia,2018,3,34.47,1,midterm,R,R,7.128205128205129,-4,0,0,1,31.65
Georgia,2018,4,78.85,1,midterm,R,R,7.128205128205129,4,0,0,1,75.72
Georgia,2018,6,50.51,1,midterm,R,R,7.128205128205129,-1.444444444,0,0,1,38.32
Georgia,2018,7,49.93,1,midterm,R,R,7.128205128205129,-2,0,0,1,39.62
Georgia,2018,9,20.49,1,midterm,R,R,7.128205128205129,-4,0,0,1,19.33
Georgia,2018,10,37.11,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.48
Georgia,2018,11,38.21,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.59
Georgia,2018,12,40.52,1,midterm,R,R,7.128205128205129,-4,0,0,1,38.4
Georgia,2018,13,76.18,1,midterm,R,R,7.128205128205129,4,0,0,1,71.74
Georgia,2018,14,23.5,1,midterm,R,R,7.128205128205129,-4,0,0,1,27.03
Hawaii,2018,1,76.01,0,midterm,R,R,7.128205128205129,4,0,0,1,75.99
Hawaii,2018,2,77.36,1,midterm,R,R,7.128205128205129,4,0,0,1,81.16
Idaho,2018,1,32.89,0,midterm,R,R,7.128205128205129,-4,0,0,1,31.82
Idaho,2018,2,39.33,1,midterm,R,R,7.128205128205129,-4,0,0,1,31.85
Illinois,2018,1,78.81,1,midterm,R,R,7.128205128205129,4,0,0,1,74.1
Illinois,2018,2,81.06,1,midterm,R,R,7.128205128205129,4,0,0,1,79.81
Illinois,2018,3,73.8,1,midterm,R,R,7.128205128205129,4,0,0,1,64.56
Illinois,2018,4,86.59,0,midterm,R,R,7.128205128205129,4,0,0,1,78.15
Illinois,2018,5,76.67,1,midterm,R,R,7.128205128205129,4,0,0,1,71.17
Illinois,2018,6,53.58,1,midterm,R,R,7.128205128205129,1.555555556,0,0,1,40.78
Illinois,2018,7,87.62,1,midterm,R,R,7.128205128205129,4,0,0,1,84.24
Illinois,2018,8,65.97,1,midterm,R,R,7.128205128205129,4,0,0,1,58.31
Illinois,2018,9,73.49,1,midterm,R,R,7.128205128205129,4,0,0,1,66.48
Illinois,2018,10,65.59,1,midterm,R,R,7.128205128205129,4,0,0,1,52.61
Illinois,2018,11,63.84,1,midterm,R,R,7.128205128205129,4,0,0,1,60.45
Illinois,2018,12,46.81,1,midterm,R,R,7.128205128205129,-1.555555556,0,0,1,42.23
Illinois,2018,13,49.62,1,midterm,R,R,7.128205128205129,-2,0,0,1,40.34
Illinois,2018,14,52.5,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,40.7
Illinois,2018,15,29.07,1,midterm,R,R,7.128205128205129,-4,0,0,1,25.08
Illinois,2018,16,40.88,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.38
Illinois,2018,17,62.09,1,midterm,R,R,7.128205128205129,4,0,0,1,60.31
Illinois,2018,18,32.77,1,midterm,R,R,7.128205128205129,NA,0,0,1,27.87
Indiana,2018,1,65.09,1,midterm,R,R,7.128205128205129,4,0,0,1,62.93
Indiana,2018,2,45.16,1,midterm,R,R,7.128205128205129,-3,0,0,1,38.39
Indiana,2018,3,35.27,1,midterm,R,R,7.128205128205129,-4,0,0,1,24.69
Indiana,2018,4,35.94,0,midterm,R,R,7.128205128205129,-4,0,0,1,32.06
Indiana,2018,5,43.24,1,midterm,R,R,7.128205128205129,-4,0,0,1,35.81
Indiana,2018,6,33.99,0,midterm,R,R,7.128205128205129,-4,0,0,1,27.86
Indiana,2018,7,64.86,1,midterm,R,R,7.128205128205129,4,0,0,1,62.69
Indiana,2018,8,35.57,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.22
Indiana,2018,9,43.52,1,midterm,R,R,7.128205128205129,-3.888888889,0,0,1,42.77
Iowa,2018,1,52.61,1,midterm,R,R,7.128205128205129,2,0,0,1,46.16
Iowa,2018,2,56.26,1,midterm,R,R,7.128205128205129,4,0,0,1,53.74
Iowa,2018,3,51.12,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,42.63
Iowa,2018,4,48.29,1,midterm,R,R,7.128205128205129,-2.444444444,0,0,1,38.68
Kansas,2018,1,31.85,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.03
Kansas,2018,2,49.55,0,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,34.83
Kansas,2018,3,54.96,1,midterm,R,R,7.128205128205129,2,0,0,1,44.18
Kansas,2018,4,40.56,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.8
Kentucky,2018,1,31.41,1,midterm,R,R,7.128205128205129,-4,0,0,1,27.36
Kentucky,2018,2,31.77,1,midterm,R,R,7.128205128205129,-4,0,0,1,30.81
Kentucky,2018,3,62.93,1,midterm,R,R,7.128205128205129,4,0,0,1,63.5
Kentucky,2018,4,35.72,1,midterm,R,R,7.128205128205129,-4,0,0,1,28.68
Kentucky,2018,5,21.05,1,midterm,R,R,7.128205128205129,-4,0,0,1,21.75
Kentucky,2018,6,48.37,1,midterm,R,R,7.128205128205129,-0.555555556,0,0,1,38.91
Louisiana,2018,1,18.69,1,midterm,R,R,7.128205128205129,-4,0,0,1,14.66
Louisiana,2018,3,24.21,1,midterm,R,R,7.128205128205129,-4,0,0,1,23.67
Louisiana,2018,4,34.36,1,midterm,R,R,7.128205128205129,-4,0,0,1,53.31
Louisiana,2018,5,31.05,1,midterm,R,R,7.128205128205129,-4,0,0,1,35.78
Louisiana,2018,6,22.8,1,midterm,R,R,7.128205128205129,-4,0,0,1,19.22
Maine,2018,1,64.41,1,midterm,R,R,7.128205128205129,4,0,0,1,58.03
Maine,2018,2,49.59,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,45.2
Maine,2018,2,50.62,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,49.59
Maryland,2018,1,38.84,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.93
Maryland,2018,2,68.25,1,midterm,R,R,7.128205128205129,4,0,0,1,65.2
Maryland,2018,3,70.97,1,midterm,R,R,7.128205128205129,4,0,0,1,65.1
Maryland,2018,4,79.72,1,midterm,R,R,7.128205128205129,4,0,0,1,77.57
Maryland,2018,7,78.24,1,midterm,R,R,7.128205128205129,4,0,0,1,77.45
Maryland,2018,5,72.19,1,midterm,R,R,7.128205128205129,4,0,0,1,69.64
Maryland,2018,6,60.82,0,midterm,R,R,7.128205128205129,4,0,0,1,58.26
Maryland,2018,8,69.28,1,midterm,R,R,7.128205128205129,4,0,0,1,63.9
Massachusetts,2018,2,67.2,1,midterm,R,R,7.128205128205129,4,0,0,1,57.37
Massachusetts,2018,3,64.95,0,midterm,R,R,7.128205128205129,4,0,0,1,68.77
Massachusetts,2018,5,75.94,1,midterm,R,R,7.128205128205129,4,0,0,1,75.64
Massachusetts,2018,6,67.5,1,midterm,R,R,7.128205128205129,4,0,0,1,57.2
Massachusetts,2018,9,59.4,1,midterm,R,R,7.128205128205129,4,0,0,1,62.37
Michigan,2018,1,43.68,1,midterm,R,R,7.128205128205129,-3.444444444,0,0,1,42.19
Michigan,2018,2,43.72,1,midterm,R,R,7.128205128205129,-3.888888889,0,0,1,34.19
Michigan,2018,3,44.24,1,midterm,R,R,7.128205128205129,-3.444444444,0,0,1,38.68
Michigan,2018,4,37.38,1,midterm,R,R,7.128205128205129,-4,0,0,1,34.23
Michigan,2018,5,62.37,1,midterm,R,R,7.128205128205129,4,0,0,1,63.53
Michigan,2018,6,47.63,1,midterm,R,R,7.128205128205129,-2.444444444,0,0,1,38.3
Michigan,2018,7,46.2,1,midterm,R,R,7.128205128205129,-3,0,0,1,42.1
Michigan,2018,8,51.97,1,midterm,R,R,7.128205128205129,0.222222222,0,0,1,41.15
Michigan,2018,9,61.84,0,midterm,R,R,7.128205128205129,4,0,0,1,60.76
Michigan,2018,10,36.72,1,midterm,R,R,7.128205128205129,-4,0,0,1,33.86
Michigan,2018,11,53.44,0,midterm,R,R,7.128205128205129,1.555555556,0,0,1,43.15
Michigan,2018,12,70.21,1,midterm,R,R,7.128205128205129,4,0,0,1,68.74
Michigan,2018,14,82.36,1,midterm,R,R,7.128205128205129,NA,0,0,1,80.78
Minnesota,2018,1,49.77,0,midterm,R,R,7.128205128205129,0.555555556,0,0,1,50.38
Minnesota,2018,2,52.76,1,midterm,R,R,7.128205128205129,1.555555556,0,0,1,49.03
Minnesota,2018,3,55.72,1,midterm,R,R,7.128205128205129,1.555555556,0,0,1,43.14
Minnesota,2018,4,68.93,1,midterm,R,R,7.128205128205129,4,0,0,1,62.68
Minnesota,2018,5,78.24,0,midterm,R,R,7.128205128205129,4,0,0,1,75.6
Minnesota,2018,6,38.8,1,midterm,R,R,7.128205128205129,-4,0,0,1,34.32
Minnesota,2018,7,52.13,1,midterm,R,R,7.128205128205129,3.444444444,0,0,1,52.52
Minnesota,2018,8,47.11,0,midterm,R,R,7.128205128205129,-2,0,0,1,50.28
Mississippi,2018,1,32.62,1,midterm,R,R,7.128205128205129,-4,0,0,1,28.91
Mississippi,2018,3,37.08,0,midterm,R,R,7.128205128205129,-4,0,0,1,31.45
Mississippi,2018,4,31.07,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.94
Missouri,2018,1,82.73,1,midterm,R,R,7.128205128205129,4,0,0,1,79.07
Missouri,2018,2,47.99,1,midterm,R,R,7.128205128205129,-3,0,0,1,39.15
Missouri,2018,3,33.54,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.17
Missouri,2018,4,33.54,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.1
Missouri,2018,5,63.39,1,midterm,R,R,7.128205128205129,4,0,0,1,60.65
Missouri,2018,6,32.83,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.49
Missouri,2018,7,31.24,1,midterm,R,R,7.128205128205129,-4,0,0,1,28.86
Missouri,2018,8,25.42,1,midterm,R,R,7.128205128205129,-4,0,0,1,23.35
Montana,2018,0,47.61,1,midterm,R,R,7.128205128205129,NA,0,0,1,41.92
Nebraska,2018,1,39.64,1,midterm,R,R,7.128205128205129,-4,0,0,1,30.55
Nebraska,2018,2,49,1,midterm,R,R,7.128205128205129,-2,0,0,1,49.38
Nebraska,2018,3,23.28,1,midterm,R,R,7.128205128205129,-4,0,0,1,24.61
Nevada,2018,1,68.19,1,midterm,R,R,7.128205128205129,4,0,0,1,68.27
Nevada,2018,2,41.77,1,midterm,R,R,7.128205128205129,-4,0,0,1,38.78
Nevada,2018,3,54.78,0,midterm,R,R,7.128205128205129,1.555555556,0,0,1,50.68
Nevada,2018,4,54.28,0,midterm,R,R,7.128205128205129,2.111111111,0,0,1,52.15
New Hampshire,2018,1,54.34,0,midterm,R,R,7.128205128205129,2.555555556,0,0,1,50.77
New Hampshire,2018,2,56.84,1,midterm,R,R,7.128205128205129,4,0,0,1,52.33
New Jersey,2018,1,65.94,1,midterm,R,R,7.128205128205129,4,0,0,1,61.98
New Jersey,2018,2,53.91,0,midterm,R,R,7.128205128205129,3.111111111,0,0,1,38.6
New Jersey,2018,3,50.66,1,midterm,R,R,7.128205128205129,0.333333333,0,0,1,39.59
New Jersey,2018,4,43.74,1,midterm,R,R,7.128205128205129,-4,0,0,1,34.47
New Jersey,2018,5,56.93,1,midterm,R,R,7.128205128205129,3.444444444,0,0,1,52.26
New Jersey,2018,6,63.63,1,midterm,R,R,7.128205128205129,4,0,0,1,64.62
New Jersey,2018,7,52.55,1,midterm,R,R,7.128205128205129,-0.111111111,0,0,1,44.36
New Jersey,2018,8,80.67,1,midterm,R,R,7.128205128205129,4,0,0,1,80.64
New Jersey,2018,9,70.88,1,midterm,R,R,7.128205128205129,4,0,0,1,71.33
New Jersey,2018,11,57.4,0,midterm,R,R,7.128205128205129,2,0,0,1,40.12
New Jersey,2018,12,68.68,1,midterm,R,R,7.128205128205129,4,0,0,1,66.25
New Mexico,2018,1,61.95,0,midterm,R,R,7.128205128205129,4,0,0,1,65.15
New Jersey,2018,10,89.67,1,midterm,R,R,7.128205128205129,4,0,0,1,87.83
New Mexico,2018,2,50.93,0,midterm,R,R,7.128205128205129,-0.222222222,0,0,1,37.26
New Mexico,2018,3,67,1,midterm,R,R,7.128205128205129,4,0,0,1,62.42
New York,2018,1,47.93,1,midterm,R,R,7.128205128205129,-3.333333333,0,0,1,41.78
New York,2018,2,46.89,1,midterm,R,R,7.128205128205129,-3.444444444,0,0,1,37.93
New York,2018,3,58.98,1,midterm,R,R,7.128205128205129,4,0,0,1,53
New York,2018,4,61.33,1,midterm,R,R,7.128205128205129,4,0,0,1,59.59
New York,2018,9,89.67,1,midterm,R,R,7.128205128205129,4,0,0,1,88.51
New York,2018,10,82.15,1,midterm,R,R,7.128205128205129,4,0,0,1,78.13
New York,2018,11,53.24,1,midterm,R,R,7.128205128205129,-2,0,0,1,37.36
New York,2018,12,87.72,1,midterm,R,R,7.128205128205129,4,0,0,1,83.18
New York,2018,13,94.6,1,midterm,R,R,7.128205128205129,4,0,0,1,92.79
New York,2018,14,85.17,0,midterm,R,R,7.128205128205129,4,0,0,1,82.85
New York,2018,15,95.99,1,midterm,R,R,7.128205128205129,4,0,0,1,96.43
New York,2018,18,55.47,1,midterm,R,R,7.128205128205129,3.888888889,0,0,1,55.61
Ohio,2018,3,73.63,1,midterm,R,R,7.128205128205129,4,0,0,1,68.57
Ohio,2018,4,34.74,1,midterm,R,R,7.128205128205129,-4,0,0,1,32.01
Ohio,2018,5,36.08,1,midterm,R,R,7.128205128205129,-4,0,0,1,29.1
New York,2018,19,52.67,1,midterm,R,R,7.128205128205129,0.333333333,0,0,1,45.94
New York,2018,20,66.5,1,midterm,R,R,7.128205128205129,4,0,0,1,67.89
